TransactionID;Date;Count;Cost;Delivery;Bad;Paid;Weight;Promo;AutoIssue
390;2020-Jun-19 9:45:00;46;7961;0;1;9759;6242;0;0
391;2020-Jun-19 14:00:00;38;9379;0;0;3217;6239;0;1
392;2019-Apr-13 12:30:05;72;7982;0;1;2502;5046;1;1
393;2020-Jul-2 17:15:00;63;8722;0;0;6009;4860;0;1
394;2020-Feb-6 8:15:00;70;5442;0;1;7025;9451;0;0
395;2020-Jan-5 22:45:00;40;4723;0;1;8533;7824;0;1
396;2020-Aug-31 2:45:00;55;6623;1;0;12327;6786;0;0
397;2020-Feb-18 5:00:00;5;7202;1;1;9069;5950;1;1
398;2019-Jul-26 14:00:01;5;6593;1;0;6161;7659;1;1
399;2019-Sep-15 7:45:00;62;5700;1;0;6627;5672;1;0
400;2020-Aug-9 15:30:00;67;4060;0;1;3920;5757;0;0
401;2019-Dec-18 19:45:00;39;6393;1;1;8753;8471;1;1
402;2020-May-25 11:30:00;58;5684;0;0;14451;4643;0;0
403;2019-May-13 8:10:04;42;4313;1;1;13704;4066;1;0
404;2019-Jul-20 11:45:00;60;5418;0;0;8130;8719;0;0
405;2019-Sep-11 18:00:00;82;7426;1;1;7763;4752;1;0
406;2020-May-2 4:15:00;21;4203;1;1;10789;5209;0;1
407;2019-Aug-15 11:30:00;11;5973;1;1;471;7607;0;0
408;2019-Jun-19 14:45:00;22;7641;0;1;6533;7447;0;1
409;2020-May-25 6:30:00;82;7835;0;1;5930;7717;0;1
410;2020-Apr-12 6:00:00;25;4393;0;0;6004;6821;1;0
411;2019-Nov-19 11:15:00;22;9499;0;1;6379;9003;0;0
412;2020-May-10 18:45:00;92;8945;0;0;2606;6898;1;1
413;2019-Dec-12 8:15:01;100;7966;0;0;11046;6789;1;0
414;2019-Jul-6 6:15:00;35;7603;1;0;872;7937;0;0
415;2019-May-17 9:54:00;21;9315;0;0;61;8937;0;0
416;2020-Mar-7 8:45:00;14;4634;0;1;2042;6782;1;1
417;2020-Mar-14 16:30:00;55;7152;1;1;6533;5804;1;0
418;2019-Jun-10 10:57:03;76;8655;0;0;8806;8417;1;1
419;2019-Oct-3 7:16:02;47;4713;0;0;11442;8533;0;0
420;2020-Jan-3 11:15:00;33;8253;1;1;8931;7285;0;0
421;2019-Apr-7 10:31:02;30;9902;1;1;7806;7953;1;1
422;2020-Jan-24 17:45:00;77;6522;1;0;11767;4592;1;1
423;2020-Jan-20 3:45:00;91;7456;1;1;5362;9254;1;1
424;2020-Jan-31 14:30:00;52;8637;0;1;14347;7893;1;0
425;2019-May-28 5:22:05;74;6756;0;0;13461;5479;0;0
426;2020-Feb-14 16:15:00;84;6285;0;1;14897;4943;1;0
427;2020-Mar-25 6:15:00;5;5903;0;1;3834;9662;0;1
428;2019-Nov-8 15:30:00;27;4523;0;1;13570;9699;0;0
429;2020-Mar-13 22:00:00;95;8971;0;1;296;8302;1;1
430;2019-Oct-23 10:30:00;33;5938;1;1;5078;7525;1;0
431;2019-Dec-10 15:15:00;1;4402;0;1;2058;8328;1;1
432;2019-Jun-4 13:08:01;78;7444;0;0;8516;6475;0;1
433;2019-Sep-6 16:45:00;72;5423;0;0;13000;4212;1;0
434;2020-Jun-19 18:15:00;4;7410;0;0;13961;6153;1;0
435;2019-Oct-31 15:30:00;37;5890;1;1;11964;8121;0;1
436;2020-May-2 11:45:00;46;5050;1;0;4376;8310;0;1
437;2020-Jan-15 15:30:00;55;7802;1;1;8015;4045;1;0
438;2020-Mar-20 10:00:00;79;5866;1;1;13332;8201;0;0
439;2019-Aug-12 7:30:01;40;9159;0;1;3169;7758;0;1
440;2019-May-24 15:01:01;2;8748;0;1;3542;8410;1;0
441;2020-Mar-27 14:45:00;45;7421;1;0;12884;6466;0;1
442;2020-Aug-30 10:00:00;80;7084;1;0;12120;9061;0;0
443;2020-Jan-1 14:45:00;58;8363;1;0;8057;5820;0;1
444;2019-Jul-18 10:15:00;57;7099;0;0;2031;5950;0;0
445;2019-Aug-22 17:45:00;42;7678;1;0;12983;7927;0;1
446;2020-Jul-27 9:45:00;11;8922;0;1;4484;7164;1;0
447;2020-Mar-25 10:00:00;4;4093;1;0;14009;4367;0;1
448;2020-Apr-15 7:30:01;72;8348;1;0;5848;9623;1;0
449;2019-Dec-2 14:15:00;37;4761;0;1;6721;9833;1;1
450;2020-Feb-23 16:45:00;21;4638;0;0;2741;5702;1;0
451;2020-Jul-2 6:45:00;37;9361;1;0;6525;6210;1;0
452;2019-Jun-30 8:30:00;88;5359;0;0;11630;4166;0;0
453;2019-Dec-9 16:30:00;87;9354;0;0;3082;7369;1;0
454;2019-May-3 16:47:00;34;6629;0;1;6796;4282;0;0
455;2019-Jun-5 15:31:00;27;9788;1;0;9462;8972;0;1
456;2019-Sep-9 9:45:00;40;7222;0;0;11396;6642;1;1
457;2020-Jul-29 13:15:00;78;4525;0;1;14500;6411;0;0
458;2019-Oct-11 14:45:00;21;7896;0;1;573;4564;0;0
459;2019-May-16 14:31:00;4;6561;0;1;3451;7785;0;0
460;2020-Apr-12 13:00:00;20;9487;0;1;1804;8914;0;0
461;2019-Nov-23 8:45:00;46;8610;0;0;10871;5869;0;1
462;2019-Jun-9 6:31:02;9;8033;1;1;12535;5091;0;0
463;2020-Feb-12 7:45:00;98;4307;0;0;6250;7209;0;0
464;2020-Apr-5 7:45:00;98;5624;0;1;1671;7570;1;1
465;2020-Apr-3 7:15:00;92;5100;0;1;14395;7614;1;1
466;2020-Jun-28 11:00:00;83;9770;0;1;12665;6580;1;1
467;2020-Mar-5 8:45:00;10;5624;0;0;1997;8002;0;1
468;2020-Jun-23 9:00:00;90;8726;0;0;472;7988;1;0
469;2019-Oct-18 19:30:00;13;5465;1;1;12306;8565;0;1
470;2019-Sep-15 9:00:01;48;8344;0;1;9770;4069;0;1
471;2020-Mar-7 13:15:00;23;4641;1;1;1367;7952;1;1
472;2019-Aug-26 7:45:00;72;7024;0;0;12679;6327;0;1
473;2020-May-17 5:30:00;39;5703;1;0;63;9482;1;0
474;2019-Aug-31 8:00:01;24;9048;1;0;12353;9765;1;0
475;2020-Jun-20 16:00:00;11;5183;0;0;13506;4898;0;1
476;2020-Jul-20 9:45:00;6;4606;0;0;5309;7758;1;1
477;2020-Apr-20 11:15:00;60;7824;0;0;13742;9348;1;1
478;2019-Oct-30 12:45:00;49;6099;1;1;2717;4224;1;0
479;2019-May-24 13:01:03;83;6262;0;0;13575;9425;1;1
480;2019-Apr-16 6:30:00;43;7053;0;0;3367;6073;0;1
481;2020-Mar-22 20:15:00;29;4389;0;1;5617;4173;0;1
482;2019-Nov-13 8:30:00;8;9973;1;1;7090;4921;0;1
483;2019-Aug-27 10:04:05;60;7156;0;0;1013;8717;0;1
484;2019-Dec-28 11:00:00;17;8598;1;0;9521;5845;0;1
485;2019-Oct-1 7:45:00;79;5864;1;0;10730;7947;0;0
486;2020-Mar-18 11:30:00;15;6634;0;1;4077;9713;1;0
487;2019-Jul-19 14:00:01;5;9526;1;1;6015;6276;0;0
488;2019-Jul-13 18:30:00;41;8095;1;1;8290;8664;0;0
489;2019-Oct-27 19:15:00;6;8614;0;1;2335;9699;1;1
490;2020-Aug-2 5:45:00;66;4265;1;0;2476;9593;0;1
491;2020-Mar-8 11:30:00;93;9589;0;0;5450;4845;1;0
492;2020-Feb-29 13:15:00;39;9114;1;0;6020;8438;1;0
493;2020-Mar-16 11:45:00;21;7984;1;0;2957;5328;0;1
494;2020-Mar-2 16:45:00;40;8769;1;0;11360;5840;0;0
495;2019-Dec-23 14:30:00;2;5162;1;1;11702;8784;1;1
496;2019-Sep-17 5:30:00;22;7359;0;1;9877;4384;0;0
497;2019-Sep-25 13:15:01;92;6230;0;0;11924;4627;0;1
498;2020-Mar-12 15:45:00;78;6012;1;0;4746;5067;1;1
499;2020-Jul-8 13:30:00;83;8626;0;1;10868;9095;1;1
500;2019-Dec-23 3:45:00;95;7980;0;1;9561;8776;1;1
501;2019-Dec-18 14:45:00;47;7339;0;0;9447;6040;0;1
502;2020-May-14 4:30:00;48;6458;1;0;2686;9002;1;0
503;2020-Mar-2 11:00:01;30;8533;1;1;14263;9171;1;1
504;2019-Oct-23 7:15:01;30;5490;0;1;11172;7066;1;0
505;2020-Jul-16 2:15:00;60;9932;1;0;6772;9470;1;0
506;2020-Aug-15 6:00:00;89;9883;0;1;8664;8059;1;0
507;2020-Apr-12 9:30:00;58;7300;1;0;2163;7453;0;0
508;2019-Aug-20 6:00:01;25;6672;0;0;9124;7100;0;0
509;2020-Apr-22 21:15:00;86;8919;1;1;8044;9996;1;1
510;2019-Jun-6 11:46:01;40;7468;0;1;3232;9998;1;1
511;2020-Feb-19 16:00:00;99;8907;1;0;14864;7389;1;1
512;2019-May-17 5:31:02;93;9028;1;0;9723;7059;0;1
513;2019-Sep-13 6:15:00;2;7503;1;1;13198;8235;1;0
514;2019-Jul-15 21:00:00;2;4646;1;1;2092;7140;1;1
515;2019-Nov-8 15:00:01;5;7419;0;0;4776;4936;1;0
516;2019-Oct-10 3:30:00;50;4190;1;1;3003;9930;0;0
517;2019-Dec-5 10:00:02;84;5721;1;0;1690;8403;1;1
518;2019-Sep-20 7:30:00;66;8168;1;0;5732;6206;1;1
519;2019-Sep-17 7:30:00;97;5704;0;0;2698;8479;1;0
520;2019-Oct-31 13:15:01;33;8021;0;1;695;7151;1;0
521;2020-Feb-23 9:15:00;31;4421;0;0;13943;9363;0;1
522;2020-Feb-9 16:15:00;78;8321;1;0;12063;4566;0;1
523;2019-Jun-7 14:15:03;29;8428;1;0;12021;9995;0;0
524;2019-Nov-11 7:00:01;11;8685;1;0;1673;5863;1;1
525;2020-May-12 20:15:00;54;9324;1;1;8966;9869;1;0
526;2020-Apr-22 22:00:00;54;5012;1;0;13764;6704;0;0
527;2020-Jul-8 15:00:00;93;6419;0;1;8774;5784;0;1
528;2019-Dec-25 9:30:00;3;4719;0;1;11779;9741;0;1
529;2019-Jun-22 10:45:00;56;4241;0;0;13524;8242;1;1
530;2019-Aug-19 14:15:00;100;8294;0;1;1746;8848;1;0
531;2019-Jun-8 22:01:04;2;6789;1;0;12633;9703;1;0
532;2020-May-17 12:00:00;63;4464;1;1;6986;8049;0;0
533;2020-Jul-24 11:00:00;97;7594;0;0;5491;7869;0;1
534;2020-Mar-20 9:30:00;92;4815;1;1;5664;6088;1;0
535;2019-Sep-24 16:00:01;33;7328;1;1;12523;8204;0;0
536;2020-May-28 11:30:00;59;6563;0;0;9367;7658;1;0
537;2020-Feb-18 8:15:00;6;4605;0;1;12886;9926;0;1
538;2019-Sep-30 13:00:01;60;4411;0;0;409;9766;0;0
539;2020-May-1 18:45:00;3;4933;1;0;11443;7335;1;1
540;2019-Dec-26 11:45:00;63;9710;0;0;3132;4171;0;1
541;2020-Feb-27 6:45:00;4;4284;1;1;7028;7409;1;0
542;2019-May-23 14:45:05;36;4783;0;1;12079;5564;0;1
543;2020-Aug-14 16:15:00;42;5909;1;0;869;4889;1;0
544;2019-Jun-10 8:16:01;7;4554;1;0;6243;4888;0;1
545;2019-Jul-23 9:00:01;60;9928;1;1;13728;5945;1;0
546;2020-Jan-30 9:15:00;23;6156;0;0;9162;8397;0;0
547;2019-Sep-11 8:45:00;52;8808;1;0;12209;9219;0;1
548;2020-Apr-14 13:00:00;68;8583;0;1;13378;5367;1;1
549;2019-Oct-9 8:00:00;1;8616;1;1;4386;8860;0;0
550;2020-Jun-12 17:00:00;6;7761;1;1;12189;6452;0;0
551;2019-May-13 6:10:04;14;7387;0;0;2662;6500;0;1
552;2019-Oct-14 17:15:00;88;7727;0;1;12738;8943;1;1
553;2019-May-23 10:40:01;5;9947;0;1;13876;6338;0;0
554;2020-Jul-20 5:30:00;78;7795;1;1;7730;4325;0;1
555;2020-Feb-10 15:15:00;53;9633;1;0;852;4485;1;0
556;2019-Oct-16 12:15:00;72;9020;0;0;12184;4341;1;0
557;2020-Aug-5 23:45:00;77;6406;0;0;3691;4802;0;0
558;2019-Aug-26 17:00:00;14;7543;1;0;14582;6097;1;1
559;2019-Nov-21 7:30:00;70;5647;1;0;1852;7697;0;1
560;2019-Nov-25 9:45:00;22;9214;0;0;5236;5708;1;1
561;2020-Aug-19 5:30:00;36;5376;1;1;5910;8137;1;0
562;2019-Jun-7 4:42:04;25;5472;1;0;12023;7019;1;1
563;2020-Apr-30 13:15:00;70;9593;1;1;4420;8068;1;1
564;2020-Aug-19 10:15:00;29;8051;1;0;3720;5653;0;1
565;2020-Jun-26 11:30:00;90;5969;0;0;12711;6778;0;0
566;2020-Feb-26 15:15:00;45;9487;1;0;10011;4181;0;1
567;2020-Jan-14 10:30:00;4;5766;1;1;1192;9989;1;0
568;2019-Dec-25 14:00:00;56;5575;0;1;3838;6271;1;0
569;2020-May-27 10:45:00;69;7974;1;1;12864;4804;0;1
570;2019-Sep-9 10:15:00;60;9390;0;1;7973;6881;1;0
571;2020-May-15 4:45:00;24;4844;0;1;11363;7915;0;0
572;2019-Dec-31 7:45:00;33;6038;0;1;5994;4121;0;1
573;2020-Mar-27 14:00:01;54;8080;0;0;7645;9566;1;0
574;2020-Mar-4 13:30:00;35;4631;0;0;6490;7576;1;1
575;2020-Jul-5 18:45:00;53;5493;1;1;2865;9810;1;1
576;2020-Jan-25 17:30:00;20;5525;0;0;2371;7859;1;0
577;2019-Dec-25 15:45:00;47;9861;0;0;2504;6437;0;1
578;2020-Mar-6 11:15:00;67;6127;0;1;6988;6878;0;0
579;2020-May-18 15:30:00;24;6268;0;0;11577;5900;0;0
580;2020-Feb-21 16:30:00;84;4517;0;1;8815;6165;0;0
581;2019-Apr-23 11:01:03;48;4968;0;0;4920;9748;1;0
582;2019-May-27 14:02:01;57;8646;0;1;6908;5965;0;1
583;2020-Aug-8 15:45:00;77;5807;0;0;7869;7882;1;0
584;2019-Sep-6 5:30:00;42;4125;0;1;12491;6507;0;0
585;2019-Sep-30 12:30:01;39;4870;1;1;10473;7271;1;1
586;2020-Apr-29 12:30:01;78;8140;1;0;13513;8242;1;0
587;2019-Dec-2 9:30:00;82;8543;0;1;10428;8270;1;1
588;2019-Dec-16 13:45:00;75;8574;0;1;7784;4024;0;0
589;2019-Oct-20 8:15:00;79;9927;0;1;7457;8522;1;1
590;2020-Jul-17 5:45:00;55;9759;0;0;2737;6844;1;1
591;2020-Jan-27 16:15:00;88;4889;1;1;1874;9706;0;0
592;2019-Oct-8 8:30:00;66;9168;1;0;3438;4267;0;0
593;2019-May-23 15:45:05;28;9148;0;0;3777;4754;1;0
594;2019-Dec-6 8:00:00;51;9279;0;0;2121;8745;0;0
595;2019-May-14 10:16:05;34;5824;1;1;1560;8319;0;0
596;2019-Dec-10 7:15:00;84;5720;0;0;5634;6810;1;1
597;2020-Jul-16 3:15:00;18;4458;0;0;5276;7870;0;0
598;2020-Jan-4 21:45:00;36;4835;0;1;14443;9144;1;0
599;2020-Feb-21 2:45:00;69;7099;1;0;10509;7838;0;1
600;2019-May-18 15:01:00;22;6298;0;1;2109;6873;0;0
601;2020-Jan-10 14:00:00;31;9753;0;1;2884;6112;1;0
602;2019-May-28 13:46:02;64;9718;1;0;7721;8580;0;1
603;2020-Feb-20 19:45:00;76;7201;1;0;1426;8977;1;0
604;2019-Sep-16 10:00:01;69;5021;0;1;2735;5177;1;1
605;2020-Jun-6 16:30:00;51;8362;0;0;10231;4897;0;1
606;2020-May-27 16:45:00;60;9608;0;0;5332;4350;0;1
607;2019-Nov-12 14:15:00;7;7779;1;0;11604;8838;0;0
608;2019-Aug-21 14:45:00;45;5681;1;0;12350;8958;1;0
609;2019-Nov-23 1:15:00;62;6218;1;0;14458;5009;0;1
610;2020-Jun-2 17:45:00;73;5204;0;1;1876;4148;1;1
611;2019-Dec-5 14:00:00;15;7098;1;0;619;4111;0;0
612;2019-Sep-28 8:00:00;26;7613;0;1;11577;5974;0;1
613;2019-Oct-17 2:00:00;1;4209;0;1;13087;7318;1;0
614;2020-Aug-4 19:15:00;44;6132;1;0;11855;8529;0;0
615;2020-Jul-5 16:15:00;6;5364;1;1;8570;7666;1;0
616;2020-Feb-25 6:45:00;73;5601;0;1;8444;9792;1;1
617;2019-Nov-19 5:30:00;3;9072;0;0;6555;6610;1;0
618;2019-Aug-8 6:30:01;62;9013;0;1;12318;7012;1;0
619;2020-Feb-3 15:30:00;7;8582;1;0;11650;9846;1;0
620;2020-Feb-22 10:30:00;77;4311;0;0;11033;9460;1;0
621;2020-Jun-29 9:30:00;4;6580;0;0;7373;5067;1;1
622;2020-Aug-16 13:45:00;91;6145;0;0;12706;9796;1;0
623;2020-Mar-28 8:45:00;82;7896;0;1;3468;5568;1;0
624;2019-Apr-16 9:01:00;39;5125;0;0;8040;4035;0;0
625;2019-Dec-26 7:30:00;3;6216;1;0;12803;5491;0;1
626;2019-Sep-3 8:15:00;98;4142;1;0;4561;5809;1;0
627;2020-Aug-10 20:30:00;93;6933;1;1;5740;7017;0;1
628;2020-Apr-1 20:00:00;23;6626;0;0;7052;5611;1;1
629;2019-Oct-26 6:15:00;95;7030;1;0;12480;6611;0;0
630;2020-Mar-24 15:15:00;7;8270;0;1;5545;6229;1;0
631;2020-Aug-3 9:30:01;14;9724;1;0;5766;6202;1;1
632;2019-May-27 4:01:05;23;5827;0;0;11788;8770;0;0
633;2019-May-3 10:16:05;100;8742;1;1;3124;5442;1;0
634;2019-Jul-28 15:15:00;100;8387;0;0;10448;4522;1;0
635;2019-Oct-22 9:45:00;65;6629;1;1;12411;6598;0;0
636;2019-Oct-6 7:15:00;51;8632;1;0;12210;8484;0;0
637;2019-Jun-14 12:48:03;49;7636;0;1;1745;5809;0;0
638;2020-Feb-21 8:00:00;20;5783;1;1;8165;4864;1;0
639;2020-Feb-26 5:45:00;58;9902;1;1;11491;5208;1;0
640;2020-Jul-20 18:45:00;61;4596;0;1;12921;4666;1;1
641;2020-Aug-31 18:15:00;100;6093;1;1;14537;7881;0;1
642;2019-Aug-25 13:00:01;36;5087;0;0;221;8586;0;1
643;2019-Nov-15 7:00:01;84;9221;1;0;10240;9149;0;0
644;2019-Dec-26 6:30:00;3;9195;0;0;355;5193;1;1
645;2019-Sep-16 8:15:00;23;4229;0;0;6654;9273;0;0
646;2019-May-30 13:56:00;12;7601;1;0;1843;6495;1;0
647;2020-May-17 17:15:00;8;8197;0;1;9350;8382;1;1
648;2020-Mar-21 7:45:00;99;7154;0;0;10910;6618;1;1
649;2019-Oct-19 12:30:00;49;8458;1;0;14794;8829;1;1
650;2020-Mar-21 15:00:00;60;7477;0;1;8695;6383;0;1
651;2020-Feb-22 13:30:00;37;9840;0;1;5040;5310;0;0
652;2019-May-14 6:05:04;7;8859;1;1;8611;5662;0;1
653;2019-Dec-15 8:00:00;6;9715;1;1;10569;4980;1;1
654;2019-Oct-22 9:00:00;24;8186;1;1;11224;4951;1;0
655;2020-Jul-10 18:15:00;26;4534;0;0;8298;5613;1;0
656;2019-Jun-13 6:26:03;59;5708;0;1;12527;9867;0;0
657;2019-Dec-28 2:15:00;68;9615;1;0;6713;6636;1;0
658;2019-Jul-31 6:15:00;37;8755;0;0;5903;6491;0;0
659;2019-Nov-12 7:30:01;20;7077;1;0;9333;5481;0;0
660;2020-Jun-23 20:15:00;97;6234;1;0;10918;6781;0;0
661;2019-Dec-25 12:45:00;48;7715;0;0;3998;6284;1;1
662;2019-Oct-15 11:45:00;89;4963;1;0;4823;4844;1;0
663;2020-Feb-25 8:15:00;60;4281;0;1;5617;9413;1;0
664;2020-May-9 8:15:00;98;7248;1;1;6650;6668;1;1
665;2019-Oct-3 7:15:02;98;8429;1;0;10646;6814;1;1
666;2020-Jul-5 11:30:00;45;5762;0;1;10565;9505;1;0
667;2019-Oct-9 18:00:00;93;6891;1;1;12571;5450;1;1
668;2020-Mar-11 13:00:00;31;9078;0;0;13446;5173;1;1
669;2019-Sep-18 2:15:00;99;4211;1;0;8962;6010;1;0
670;2019-Nov-16 5:45:00;80;9304;1;1;3956;8877;0;0
671;2020-Jul-30 19:30:00;92;4763;1;0;6957;6888;1;1
672;2020-Mar-16 13:00:00;22;8922;1;0;6777;5151;0;0
673;2020-Aug-8 7:15:00;11;9420;0;0;4159;7830;1;0
674;2019-Jul-21 16:15:00;84;6140;0;0;9655;5762;0;1
675;2019-Oct-5 12:45:00;96;8560;0;1;3486;6212;1;1
676;2019-Dec-5 9:15:01;2;8446;1;0;3225;4694;1;1
677;2019-May-9 13:01:05;45;5391;1;0;2384;4001;1;1
678;2019-Sep-8 10:15:00;83;7785;1;0;4090;5102;0;1
679;2019-Nov-30 7:30:02;45;4738;0;1;11691;4507;0;0
680;2020-Mar-24 10:00:01;100;5370;0;0;5827;6241;0;0
681;2019-Nov-4 10:00:01;96;8744;0;1;828;9722;0;0
682;2020-Mar-15 16:15:00;41;5731;1;0;697;5305;0;1
683;2019-Jul-23 8:15:00;79;9412;1;0;8383;5820;0;1
684;2019-May-25 15:46:00;34;6277;0;1;9946;7298;0;1
685;2019-May-16 15:46:00;51;9479;0;1;408;7003;1;1
686;2020-Jun-6 21:30:00;90;4486;0;0;9181;5015;1;0
687;2020-Jan-4 18:30:00;65;9403;1;0;11637;4546;0;1
688;2020-Jan-29 5:45:00;32;8453;0;0;13093;9928;0;1
689;2019-Nov-15 18:45:00;96;7562;1;0;7779;9967;0;1
690;2020-Jan-2 16:30:00;13;7503;0;1;10990;9980;0;1
691;2019-Oct-11 12:30:00;2;8676;1;1;728;9701;0;1
692;2020-Jul-20 18:45:00;20;4412;0;1;7112;5685;1;1
693;2019-Oct-1 8:00:01;67;4743;1;0;4297;9083;1;1
694;2020-Jun-11 3:45:00;19;4567;1;0;1368;8589;1;0
695;2019-May-23 15:01:01;91;8227;0;1;11324;7296;1;1
696;2020-Apr-16 5:45:00;42;5745;0;1;13733;9907;1;0
697;2020-May-27 4:15:00;93;7467;0;0;13891;6505;1;0
698;2020-Aug-14 15:30:00;20;4293;0;1;13471;7008;0;0
699;2020-Mar-16 7:30:00;88;8625;1;1;5674;7614;0;1
700;2020-Jul-1 12:00:00;50;7968;1;0;13448;4101;1;0
701;2020-Aug-11 20:30:00;11;7687;0;0;5978;5945;1;1
702;2019-Jun-30 13:30:00;13;5487;0;0;9823;7763;0;1
703;2019-Jun-17 8:15:01;65;4247;1;0;11622;9185;1;1
704;2019-Jun-15 8:00:05;55;4977;1;1;2216;6868;1;1
705;2020-Apr-3 10:15:00;60;6611;1;0;14336;4878;1;1
706;2020-Mar-10 13:00:01;69;7230;1;0;6352;8404;1;1
707;2020-Apr-5 13:15:00;66;9698;0;1;9586;6363;0;0
708;2019-Sep-15 13:45:00;81;7120;1;1;11382;7491;1;1
709;2020-May-7 7:00:00;5;8371;0;0;6413;9092;1;0
710;2020-Jun-29 17:45:00;54;8329;0;1;14028;5428;0;1
711;2019-Jun-6 12:00:01;32;8854;1;1;10839;9177;1;0
712;2020-May-5 0:45:00;65;4810;1;1;337;5957;1;0
713;2019-Jun-18 13:15:00;39;5989;0;0;13232;7516;1;0
714;2019-May-29 6:49:03;100;8262;1;1;9872;6731;1;0
715;2020-Apr-10 8:30:00;18;9620;1;0;3906;6704;1;0
716;2019-Aug-18 16:00:01;4;5040;0;0;5334;4252;0;0
717;2019-Sep-23 11:30:00;43;6580;1;0;5712;6561;1;0
718;2020-Aug-3 10:45:00;11;7799;1;0;6070;6008;1;1
719;2019-Jun-27 11:00:01;5;7813;1;1;11565;8203;0;1
720;2019-Sep-7 16:00:00;13;5155;0;0;5229;7992;0;0
721;2019-Nov-19 16:30:00;5;6445;1;0;4845;6880;1;1
722;2020-Feb-22 9:00:00;100;5995;1;0;6702;7447;0;0
723;2020-Jul-4 8:45:00;73;4231;0;1;6713;4388;1;1
724;2020-Apr-9 6:30:00;21;9159;1;1;1449;9418;1;0
725;2020-Apr-11 8:30:00;43;7119;0;0;4310;6237;1;1
726;2020-Jun-9 14:45:00;70;5385;0;0;14885;5721;0;0
727;2019-May-29 7:16:02;27;7020;0;1;14999;4116;0;1
728;2020-Apr-22 17:30:00;31;6297;0;1;10087;8848;1;1
729;2020-Apr-29 6:45:00;18;9264;1;0;5491;7072;0;1
730;2020-Jan-19 17:30:00;38;9493;1;1;3831;9343;0;1
731;2020-May-19 8:00:00;99;4853;0;1;5063;8413;0;1
732;2019-Jul-10 5:30:00;95;9308;0;1;6066;5456;1;1
733;2020-Mar-20 9:30:00;44;7208;0;1;12179;7554;1;0
734;2020-Mar-29 10:30:00;5;5526;0;1;10771;5925;0;0
735;2020-May-31 10:00:00;40;7227;1;1;11274;9019;0;0
736;2020-Mar-15 9:45:00;27;5863;1;1;887;4932;0;0
737;2020-Jul-7 12:00:00;83;7535;1;0;1788;9995;1;0
738;2020-Feb-21 20:15:00;77;8786;1;0;219;6608;0;1
739;2020-May-25 21:00:00;92;6911;0;1;5567;5682;1;0
740;2020-Feb-20 16:00:00;77;7835;1;1;2910;9136;1;0
741;2019-Oct-4 5:30:00;11;8477;0;1;1811;6509;0;1
742;2020-Apr-24 14:00:00;2;8028;0;1;4507;9826;0;0
743;2020-May-11 17:15:00;44;6618;1;1;12369;7480;1;0
744;2020-Jul-29 6:30:00;14;6912;0;1;13211;5800;0;0
745;2019-Jun-13 15:01:02;74;8754;0;0;9175;9783;0;1
746;2020-Jun-1 12:30:00;37;9393;1;0;8882;9234;0;0
747;2020-Feb-26 12:45:00;9;5358;0;1;14341;9098;0;0
748;2019-Jul-6 15:45:00;33;5224;0;0;1203;8846;0;0
749;2019-Apr-21 19:31:04;6;8419;1;0;3250;9216;1;0
750;2020-May-22 12:30:00;25;5790;0;0;12709;7170;1;1
751;2019-Nov-16 2:00:00;76;9238;0;0;7805;9008;0;0
752;2020-May-29 10:15:00;20;7779;1;0;9636;5328;0;0
753;2019-Oct-3 17:00:01;43;5416;1;1;9340;4544;0;0
754;2020-Mar-8 14:00:01;14;4895;1;0;7407;6825;0;1
755;2019-Oct-22 19:30:00;27;5564;0;1;10981;9853;1;1
756;2020-May-5 5:30:01;2;9814;0;1;7385;9505;1;0
757;2019-May-2 13:46:04;91;8283;1;0;4947;9369;1;1
758;2019-Dec-3 7:45:04;84;5208;0;1;7695;8795;1;1
759;2020-Mar-29 14:45:00;76;6242;0;0;1283;6698;0;1
760;2020-Jan-22 9:15:00;18;9226;0;0;995;7439;0;1
761;2019-Nov-20 5:45:00;11;6180;0;0;7649;6778;1;0
762;2019-Oct-12 16:00:00;97;5113;1;0;6743;6024;1;0
763;2020-Mar-9 18:00:00;67;8215;1;1;9857;9576;0;1
764;2019-Aug-16 17:00:00;49;6067;0;0;6271;4690;0;0
765;2020-Mar-10 8:00:01;80;8172;0;1;12174;4052;0;1
766;2020-May-18 9:00:00;5;9102;1;1;1716;7972;0;1
767;2020-Jul-16 7:15:00;61;4606;1;1;5094;9076;1;0
768;2020-May-17 17:45:00;23;5838;1;0;5400;8561;0;1
769;2020-Mar-6 5:42:02;15;5370;0;0;3115;5473;0;1
770;2020-Feb-18 10:00:00;30;8966;1;1;10030;7502;0;1
771;2019-Aug-2 19:00:00;29;7499;0;1;13086;7663;1;0
772;2020-Jan-7 10:00:00;60;8515;0;1;4518;4160;0;1
773;2020-Aug-24 21:15:00;98;4127;1;1;13173;9085;0;1
774;2020-Jan-11 8:00:00;49;9037;1;1;3821;4982;0;0
775;2020-Aug-26 19:15:00;13;4563;1;1;1300;8284;1;0
776;2020-May-31 11:45:00;19;4138;0;0;14642;7989;1;1
777;2020-Apr-1 14:30:00;68;4052;0;1;12564;8668;0;1
778;2020-Jun-9 13:15:00;67;9025;0;0;6757;5573;0;1
779;2019-Apr-22 5:46:03;47;5494;0;0;12003;8069;0;0
780;2020-Feb-14 19:30:00;36;5185;1;1;6806;4039;1;0
